"632","James Winchester","TE","KC","3","-","0","0","-","-","-","-","-","-","BYE","-","-","-","-","-","0","-","-","0","0"
"632","Ulysses Bentley IV","RB","IND","1","0","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"632","Ko Kieft","TE","TB","3","0","0","0","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","0"
"632","Robbie Ouzts","TE","SEA","12","0","0","0","-","-","-","-","BYE","0","0","0","0","0","0","-","0","0","0","0","0"
"632","Cameron Latu","TE","PHI","15","-","0","0","0","0","0","0","0","BYE","0","0","0","0","0","0","-","0","0","0","0"
"632","Dalen Cambre","WR","NYG","6","-","-","-","-","-","-","-","-","-","-","0","0","0","BYE","0","-","0","0","0","0"
"632","Jordan Mims","RB","FA","1","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Brayden Willis","TE","SF","6","-","0","0","0","0","0","-","-","-","-","-","-","-","BYE","-","-","0","-","0","0"
"632","Dan Chisena","WR","CAR","1","-","-","-","-","-","-","-","-","-","0","-","-","-","BYE","-","-","-","-","0","0"
"632","Brady Russell","TE","SEA","16","0","0","0","0","0","0","0","BYE","0","0","0","0","0","0","0","0","-","0","0","0"
"632","Xazavian Valladay","RB","FA","1","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Stetson Bennett IV","QB","LAR","1","-","-","-","-","-","-","-","BYE","0","-","-","-","-","-","-","-","-","-","0","0"
"632","Logan Woodside","QB","FA","3","-","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"632","Dominic Lovett","WR","DET","8","-","0","0","0","0","0","-","BYE","-","0","0","-","-","0","-","-","-","-","0","0"
"632","Nick Kallerup","TE","SEA","9","-","-","-","-","-","-","-","BYE","0","0","0","0","0","0","0","0","0","-","0","0"
"632","Ricky White III","WR","SEA","2","-","-","-","-","-","-","-","BYE","0","0","-","-","-","-","-","-","-","-","0","0"
"632","Treyton Welch","TE","NO","3","-","-","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0","0","0","0"
"721","Nick Mullens","QB","JAC","5","-","-","-","-","-","-","-","BYE","-","-","0","-","-0.3","0","-0.2","-","-","0.4","0","-0"
"722","Kedon Slovis","QB","ARI","2","-","-","-","-","-","-","-","BYE","-","0","-","-0.1","-","-","-","-","-","-","0","-0.1"
"722","Jarrett Stidham","QB","DEN","1","-","-","-","-","-","-","-","-0.1","-","-","-","BYE","-","-","-","-","-","-","-0.1","-0.1"
"722","Adrian Martinez","QB","SF","1","-","-","-","-","-","-","-","-","-0.1","-","-","-","-","BYE","-","-","-","-","-0.1","-0.1"
"725","Nyheim Miller-Hines","RB","FA","4","-","-","-","-","-","0","0","-0.2","-","-","-","-","-","-","-","-","-","0","-0.1","-0.2"
"725","Travis Homer","RB","CHI","8","-","-","-","-","BYE","-","0","0","0","-","-0.2","-","0","0","-","-","0","0","0","-0.2"
"727","Kyle Allen","QB","DET","4","-","0","-","-0.2","-","-","-","BYE","-","-0.1","-","-","-","-","-","-","0","-","-0.1","-0.3"
"728","Jimmy Garoppolo","QB","LAR","5","-","0","-","0","-","-","-0.3","BYE","-","-","-","-","-","-0.4","-","-","-","-0.3","-0.2","-1"
"729","Xavier Gipson","WR","NYG","6","-2","-","-","-","-","-","0","1.3","-","0","0","-0.7","-","BYE","-","-","-","-","-0.2","-1.4"
"730","Jalen Milroe","QB","SEA","4","0.1","-","0.3","-","-2","-","-","BYE","-","-","-","0","-","-","-","-","-","-","-0.4","-1.6"
"731","Jamal Agnew","WR","FA","11","0","-","-","0","-","0","0","0","0","0","0","0","-2","0","-","-","-","-","-0.2","-2"
"731","Mecole Hardman Jr.","WR","BUF","2","-","-","-","-","-","-","BYE","-","-","-","-2","-","-","-","-","0","-","-","-1","-2"
"731","LaJohntay Wester","WR","BAL","16","0","0","0","0","0","0","BYE","-","0","0","-2","0","0","0","0","0","0","0","-0.1","-2"
"734","Myles Price","WR","MIN","16","0","-2","0","0","0","BYE","0","0","0","-2","0","-2","0","0","0","0","0","-","-0.4","-6"
""
""
